"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"X((G(!(p1))) R (p0))","ltl3tela_det","ok",0,0.00625506,4,7,11,1,3,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 [t] 1 State: 1 {0} [0&1] 1 [0&!1] 2 State: 2 {0} [0&1] 1 [0&!1] 2 [!0&!1] 3 State: 3 {0} [!1] 3 --END--"
"X((G(!(p1))) R (p0))","ltl2tgba","ok",0,0.0103047,3,4,9,0,3,1,1,0,"HOA: v1 name: ""X(G!p1 R p0)"" States: 3 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [t] 1 State: 1 [0] 1 [0&!1] 2 State: 2 [!1] 2 --END--"
"X((G(!(p1))) R (p0))","ltl3tela","ok",0,0.00692237,3,4,9,0,3,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [t] 1 State: 1 [0] 1 [0&!1] 2 State: 2 [!1] 2 --END--"
"X((G(!(p1))) R (p0))","delag","ok",0,0.0268251,4,7,11,0,3,0,0,0,"HOA: v1 name: ""Automaton for X(((G(!p1)) R (p0)))"" States: 4 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [0&!1] 2 [0&1] 1 State: 2 [0&!1] 2 [0&1] 1 [!0&!1] 3 State: 3 [!1] 3 --END--"
"X((G(!(p1))) R (p0))","rabinizer4","ok",0,0.027358,4,7,11,1,3,0,0,0,"HOA: v1 name: ""Automaton for X(((G(!p1)) R (p0)))"" States: 4 Start: 0 AP: 2 ""p0"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [0&1] 1 [0&!1] 2 State: 2 [!0&!1] 3 [0&1] 1 [0&!1] 2 State: 3 [!1] 3 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","ltl2tgba_det","ok",0,0.0107458,5,10,18,1,5,0,0,0,"HOA: v1 name: ""Gp2 <-> (G!p2 | F(!p1 | p3))"" States: 5 Start: 2 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [1&!2] 0 State: 1 {0} [0] 1 State: 2 [0&!1 | 0&2] 1 [!0&1&!2] 3 [0&1&!2] 4 State: 3 [0&1&!2] 0 [!0&1&!2] 3 State: 4 [!0&1&!2] 0 [0&!1 | 0&2] 1 [0&1&!2] 4 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","ltl3tela_det","ok",0,0.0088744,5,10,18,1,5,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [0] 0 State: 1 {0} [1&!2] 1 State: 2 [0&!1 | 0&2] 0 [!0&1&!2] 3 [0&1&!2] 4 State: 3 [0&1&!2] 1 [!0&1&!2] 3 State: 4 [0&!1 | 0&2] 0 [!0&1&!2] 1 [0&1&!2] 4 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","ltl2tgba","ok",0,0.0120617,5,10,18,1,5,0,0,0,"HOA: v1 name: ""(Gp2 & (G!p2 | F(!p1 | p3))) | (F!p2 & Fp2 & G(p1 & !p3))"" States: 5 Start: 2 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [1&!2] 0 State: 1 {0} [0] 1 State: 2 [0&!1 | 0&2] 1 [!0&1&!2] 3 [0&1&!2] 4 State: 3 [0&1&!2] 0 [!0&1&!2] 3 State: 4 [!0&1&!2] 0 [0&!1 | 0&2] 1 [0&1&!2] 4 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","ltl3tela","ok",0,0.0117562,5,10,18,1,5,0,0,0,"HOA: v1 States: 5 Start: 2 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [0] 0 State: 1 {0} [1&!2] 1 State: 2 [0&!1 | 0&2] 0 [!0&1&!2] 3 [0&1&!2] 4 State: 3 [0&1&!2] 1 [!0&1&!2] 3 State: 4 [0&!1 | 0&2] 0 [!0&1&!2] 1 [0&1&!2] 4 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","delag","ok",0,0.0290327,5,10,18,1,5,0,0,0,"HOA: v1 name: ""Automaton for ((G(p2)) <-> (((F(!p1)) | (F(p3)) | (G(!p2)))))"" States: 5 Start: 0 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0&1&!2] 1 [0&1&!2] 2 [0&!1 | 0&2] 3 State: 1 [!0&1&!2] 1 [0&1&!2] 4 State: 2 [0&1&!2] 2 [!0&1&!2] 4 [0&!1 | 0&2] 3 State: 3 {0} [0] 3 State: 4 {0} [1&!2] 4 --END--"
"(G(p2)) <-> ((G(!(p2))) | (F((!(p1)) | (p3))))","rabinizer4","ok",0,0.0290189,5,10,18,2,5,0,0,0,"HOA: v1 name: ""Automaton for ((G(p2)) <-> (((F(!p1)) | (F(p3)) | (G(!p2)))))"" States: 5 Start: 0 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [0&1&!2] 1 [!0&1&!2] 2 [0&!1 | 0&2] 3 State: 1 [!0&1&!2] 4 [0&1&!2] 1 [0&!1 | 0&2] 3 State: 2 [0&1&!2] 4 [!0&1&!2] 2 State: 3 {1} [0] 3 State: 4 {1} [1&!2] 4 --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","ltl2tgba_det","ok",0,0.0116794,4,9,16,1,4,0,0,1,"HOA: v1 name: ""XG!p2 | F(p2 W p1)"" States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!1] 1 [1] 2 State: 1 [!0&!1] 1 [1] 2 [0&!1] 3 State: 2 [t] 2 State: 3 [1] 2 [0&!1] 3 [!0&!1] 3 {0} --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","ltl3tela_det","ok",0,0.00796991,4,9,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!1] 1 [1] 2 State: 1 [!0&!1] 1 [1] 2 [0&!1] 3 State: 2 [t] 2 State: 3 [1] 2 [0&!1] 3 [!0&!1] 3 {0} --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","ltl2tgba","ok",0,0.011146,5,11,21,1,5,2,1,0,"HOA: v1 name: ""XG!p2 | F(p2 W p1)"" States: 5 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [1] 1 [!1] 2 [0&!1] 3 [!1] 4 State: 1 {0} [t] 1 State: 2 {0} [!0] 2 State: 3 {0} [1] 1 [0&!1] 3 State: 4 [1] 1 [0&!1] 3 [!1] 4 --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","ltl3tela","ok",0,0.00812368,4,9,16,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!1] 1 [1] 3 State: 1 [!0&!1] 1 [0&!1] 2 [1] 3 State: 2 [0&!1] 2 [!0&!1] 2 {0} [1] 3 State: 3 [t] 3 --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","delag","ok",0,0.0287932,4,9,16,2,4,0,0,1,"HOA: v1 name: ""Automaton for ((F(p1)) | (F(G(p2))) | (X(G(!p2))))"" States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!1] 1 [1] 2 State: 1 [0&!1] 3 [!0&!1] 1 [1] 2 State: 2 [t] 2 State: 3 [!0&!1] 3 {0} [0&!1] 3 [1] 2 --END--"
"(X(G(!(p2)))) | (F((p2) W (p1)))","rabinizer4","ok",0,0.0283071,4,9,16,1,4,0,0,1,"HOA: v1 name: ""Automaton for ((F(p1)) | (F(G(p2))) | (X(G(!p2))))"" States: 4 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!1] 1 [1] 2 State: 1 [1] 2 [0&!1] 3 [!0&!1] 1 State: 2 [t] 2 State: 3 [1] 2 [0&!1] 3 [!0&!1] 3 {0} --END--"
"(!(p3)) & (F(G(p3)))","ltl2tgba_det","ok",0,0.00990378,2,3,3,1,2,0,0,0,"HOA: v1 name: ""!p3 & FGp3"" States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0] 1 State: 1 [0] 1 [!0] 1 {0} --END--"
"(!(p3)) & (F(G(p3)))","ltl3tela_det","ok",0,0.00582909,2,3,3,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 State: 1 [0] 1 [!0] 1 {0} --END--"
"(!(p3)) & (F(G(p3)))","ltl2tgba","ok",0,0.00979354,3,4,5,1,3,1,1,0,"HOA: v1 name: ""!p3 & FGp3"" States: 3 Start: 0 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc stutter-invariant very-weak --BODY-- State: 0 [!0] 1 State: 1 [t] 1 [0] 2 State: 2 {0} [0] 2 --END--"
"(!(p3)) & (F(G(p3)))","ltl3tela","ok",0,0.00596091,2,3,3,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 State: 1 [0] 1 [!0] 1 {0} --END--"
"(!(p3)) & (F(G(p3)))","delag","ok",0,0.0270143,2,3,3,1,2,0,0,0,"HOA: v1 name: ""Automaton for ((!p3) & (F(G(p3))))"" States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 State: 1 [!0] 1 {0} [0] 1 --END--"
"(!(p3)) & (F(G(p3)))","rabinizer4","ok",0,0.0266331,2,3,3,1,2,0,0,0,"HOA: v1 name: ""Automaton for ((!p3) & (F(G(p3))))"" States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 State: 1 [!0] 1 {0} [0] 1 --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","ltl2tgba_det","ok",0,0.0106866,1,3,4,2,1,0,0,1,"HOA: v1 name: ""G(FG!p1 & F(!p1 & ((p0 & p1) | (!p0 & !p1))))"" States: 1 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [0] 0 {0} [!0&!1] 0 {1} --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","ltl3tela_det","ok",0,0.00860323,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [0] 0 {0} [!0&!1] 0 {1} --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","ltl2tgba","ok",0,0.0109058,2,4,7,1,2,1,1,0,"HOA: v1 name: ""G(FG!p1 & F(!p1 & ((p0 & p1) | (!p0 & !p1))))"" States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc stutter-invariant --BODY-- State: 0 [t] 0 [!0&!1] 1 State: 1 [!0&1] 1 [!0&!1] 1 {0} --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","ltl3tela","ok",0,0.00928747,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [0] 0 {0} [!0&!1] 0 {1} --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","delag","ok",0,0.0326253,1,3,4,2,1,0,0,1,"HOA: v1 name: ""Automaton for ((F(G(!p1))) & (G(F(((!p1) & (((((p1) & (p0))) | (((!p1) & (!p0))))))))))"" States: 1 Start: 0 AP: 2 ""p1"" ""p0"" Acceptance: 2 Inf(0) & Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G((F(G(!(p1)))) & (F((!(p1)) & (((p0) & (p1)) | ((!(p0)) & (!(p1)))))))","rabinizer4","ok",0,0.0318131,1,3,4,2,1,0,0,1,"HOA: v1 name: ""Automaton for ((F(G(!p1))) & (G(F(((!p1) & (((((p1) & (p0))) | (((!p1) & (!p0))))))))))"" States: 1 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 {1} [!0&1] 0 [0] 0 {0} --END--"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","ltl2tgba_det","ok",0,0.0132026,4,11,20,2,2,0,0,0,"HOA: v1 name: ""G((p0 M G(p0 U p3)) M X!p2)"" States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1] 1 [0 | 1] 2 State: 1 [!0&!1&!2] 1 [0&!2 | 1&!2] 2 State: 2 [!0&!1&!2] 1 {0} [!0&1&!2] 2 [0&1&!2] 2 {1} [0&!1&!2] 3 State: 3 [!0&!1&!2] 1 {0} [1&!2] 2 {1} [0&!1&!2] 3 --END--"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","ltl3tela_det","ok",0,0.024075,4,11,20,2,2,0,0,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1] 1 [0 | 1] 2 State: 1 [!0&!1&!2] 1 [0&!2 | 1&!2] 2 State: 2 [!0&!1&!2] 1 {0} [!0&1&!2] 2 [0&1&!2] 2 {1} [0&!1&!2] 3 State: 3 [!0&!1&!2] 1 {0} [1&!2] 2 {1} [0&!1&!2] 3 --END--"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","ltl2tgba","ok",0,0.0125985,4,13,28,3,3,3,1,0,"HOA: v1 name: ""G((p0 M G(p0 U p3)) M X!p2)"" States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 [!0&1] 2 [0] 3 State: 1 [!2] 1 [!0&1&!2] 2 [0&!2] 3 State: 2 [!0&1&!2] 2 {0 2} [0&!1&!2] 3 {1 2} [0&1&!2] 3 {0 1 2} State: 3 [!0&1&!2] 2 {0 2} [!0&1&!2] 3 {0 1} [0&!1&!2] 3 {1 2} [0&1&!2] 3 {0 1 2} --END--"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","ltl3tela","ok",0,0.0219184,4,13,28,3,3,3,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 [!0&1] 2 [0] 3 State: 1 [!2] 1 [!0&1&!2] 2 [0&!2] 3 State: 2 [!0&1&!2] 2 {0 2} [0&!1&!2] 3 {1 2} [0&1&!2] 3 {0 1 2} State: 3 [!0&1&!2] 2 {0 2} [!0&1&!2] 3 {0 1} [0&!1&!2] 3 {1 2} [0&1&!2] 3 {0 1 2} --END--"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","delag","ok",0,0.0314438,3,7,16,3,2,0,0,0,"HOA: v1 name: ""Automaton for ((G(X(!p2))) & (G(F(((p0) & (G(((p0) U (p3)))))))))"" States: 3 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" Acceptance: 3 (Inf(0)&Inf(1)) & Fin(2) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&1&!2] 1 {1} [!0&!1&!2] 1 {1 2} [0&!2] 2 {0 1} State: 2 [1&!2] 1 {1} [!0&!1&!2] 2 {1 2} [0&!1&!2] 2 {1} --END--"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","rabinizer4","ok",0,0.0306977,2,5,12,3,2,0,0,0,"HOA: v1 name: ""Automaton for ((G(X(!p2))) & (G(F(((p0) & (G(((p0) U (p3)))))))))"" States: 2 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: generalized-Rabin 1 2 Acceptance: 3 Fin(0) & (Inf(1)&Inf(2)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&1&!2] 1 {2} [0&1&!2] 1 {1 2} [!0&!1&!2] 1 {0} [0&!1&!2] 1 {1} --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","ltl2tgba_det","ok",0,0.0115749,12,30,70,1,10,0,0,0,"HOA: v1 name: ""Gp3 U X(p1 & (F!p0 U !p1))"" States: 12 Start: 1 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 3 [0] 4 State: 2 [0&!1] 2 [0&1&!2] 5 [0&1&2] 6 State: 3 [1&!2] 8 [1&2] 10 State: 4 [0&!1] 2 [1&!2] 8 [1&2] 10 State: 5 [0&1&!2] 5 [0&1&2] 6 [0&!1] 7 State: 6 [0&1&!2] 5 [0&1&2] 6 [0&!1&!2] 7 [0&!1&2] 11 State: 7 {0} [0] 7 State: 8 [!1] 0 [1&!2] 8 [1&2] 10 State: 9 [!2] 0 [2] 9 State: 10 [!1&!2] 0 [1&!2] 8 [!1&2] 9 [1&2] 10 State: 11 [0&!2] 7 [0&2] 11 --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","ltl3tela_det","ok",0,0.0184775,12,30,70,1,10,0,0,0,"HOA: v1 States: 12 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [1&!2] 3 [1&2] 4 State: 2 [1&!2] 3 [1&2] 4 [0&!1] 5 State: 3 [1&!2] 3 [1&2] 4 [!1] 6 State: 4 [1&!2] 3 [1&2] 4 [!1&!2] 6 [!1&2] 7 State: 5 [0&!1] 5 [0&1&!2] 8 [0&1&2] 9 State: 6 {0} [t] 6 State: 7 [!2] 6 [2] 7 State: 8 [0&1&!2] 8 [0&1&2] 9 [0&!1] 10 State: 9 [0&1&!2] 8 [0&1&2] 9 [0&!1&!2] 10 [0&!1&2] 11 State: 10 {0} [0] 10 State: 11 [0&!2] 10 [0&2] 11 --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","ltl2tgba","ok",0,0.0132462,12,30,70,1,10,0,0,0,"HOA: v1 name: ""Gp3 U X(p1 & (F!p0 U !p1))"" States: 12 Start: 1 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 3 [0] 4 State: 2 [0&!1] 2 [0&1&!2] 5 [0&1&2] 6 State: 3 [1&!2] 8 [1&2] 10 State: 4 [0&!1] 2 [1&!2] 8 [1&2] 10 State: 5 [0&1&!2] 5 [0&1&2] 6 [0&!1] 7 State: 6 [0&1&!2] 5 [0&1&2] 6 [0&!1&!2] 7 [0&!1&2] 11 State: 7 {0} [0] 7 State: 8 [!1] 0 [1&!2] 8 [1&2] 10 State: 9 [!2] 0 [2] 9 State: 10 [!1&!2] 0 [1&!2] 8 [!1&2] 9 [1&2] 10 State: 11 [0&!2] 7 [0&2] 11 --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","ltl3tela","ok",0,0.0218659,12,30,70,1,10,0,0,0,"HOA: v1 States: 12 Start: 2 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [0] 1 State: 2 [!0] 4 [0] 5 State: 3 [0&!1] 3 [0&1&!2] 6 [0&1&2] 7 State: 4 [1&!2] 8 [1&2] 10 State: 5 [0&!1] 3 [1&!2] 8 [1&2] 10 State: 6 [0&!1] 1 [0&1&!2] 6 [0&1&2] 7 State: 7 [0&!1&!2] 1 [0&1&!2] 6 [0&1&2] 7 [0&!1&2] 11 State: 8 [!1] 0 [1&!2] 8 [1&2] 10 State: 9 [!2] 0 [2] 9 State: 10 [!1&!2] 0 [1&!2] 8 [!1&2] 9 [1&2] 10 State: 11 [0&!2] 1 [0&2] 11 --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","delag","ok",0,0.0312125,15,47,94,1,12,0,0,0,"HOA: v1 name: ""Automaton for ((G(p3)) U (X(((p1) & (((F(!p0)) U (!p1)))))))"" States: 15 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [1&2] 3 [1&!2] 4 State: 2 [!0&1&2] 3 [!0&1&!2] 4 [0&1&!2] 5 [0&!1] 6 [0&1&2] 7 State: 3 [!1&2] 8 [1&2] 3 [1&!2] 4 [!1&!2] 9 State: 4 [1&2] 3 [1&!2] 4 [!1] 9 State: 5 [!0&1&2] 3 [!0&1&!2] 4 [0&1&!2] 5 [0&1&2] 7 [!1] 9 State: 6 [0&1&!2] 10 [0&!1] 6 [0&1&2] 11 State: 7 [!0&1&2] 3 [!0&!1&2] 8 [!0&1&!2] 4 [0&1&!2] 5 [0&1&2] 7 [0&!1&2] 12 [!1&!2] 9 State: 8 [2] 8 [!2] 9 State: 9 {0} [t] 9 State: 10 [0&1&!2] 10 [0&1&2] 11 [0&!1] 13 State: 11 [0&!1&2] 14 [0&1&!2] 10 [0&1&2] 11 [0&!1&!2] 13 State: 12 [!0&2] 8 [0&2] 12 [!2] 9 State: 13 {0} [0] 13 State: 14 [0&2] 14 [0&!2] 13 --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","rabinizer4","ok",0,0.0329942,15,47,94,2,12,0,0,0,"HOA: v1 name: ""Automaton for ((G(p3)) U (X(((p1) & (((F(!p0)) U (!p1)))))))"" States: 15 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [1&!2] 3 [1&2] 4 State: 2 [0&1&!2] 5 [!0&1&!2] 3 [!0&1&2] 4 [0&1&2] 6 [0&!1] 7 State: 3 [1&!2] 3 [1&2] 4 [!1] 8 State: 4 [!1&2] 9 [1&!2] 3 [1&2] 4 [!1&!2] 8 State: 5 [!0&1&!2] 3 [!0&1&2] 4 [!1] 8 [0&1&!2] 5 [0&1&2] 6 State: 6 [0&!1&2] 10 [!0&!1&2] 9 [!0&1&!2] 3 [!0&1&2] 4 [!1&!2] 8 [0&1&!2] 5 [0&1&2] 6 State: 7 [0&1&2] 11 [0&!1] 7 [0&1&!2] 12 State: 8 {1} [t] 8 State: 9 [2] 9 [!2] 8 State: 10 [0&2] 10 [!0&2] 9 [!2] 8 State: 11 [0&!1&!2] 13 [0&!1&2] 14 [0&1&2] 11 [0&1&!2] 12 State: 12 [0&!1] 13 [0&1&2] 11 [0&1&!2] 12 State: 13 {1} [0] 13 State: 14 [0&!2] 13 [0&2] 14 --END--"
"X((X(!(p3))) | ((!(p0)) R ((p0) | (!(p2)))))","ltl2tgba_det","ok",0,0.0105307,6,10,41,1,6,0,0,0,"HOA: v1 name: ""X(X!p3 | (!p0 R (p0 | !p2)))"" States: 6 Start: 4 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!2] 5 State: 1 [0&2] 2 [!0&!1 | !2] 5 State: 2 {0} [0] 2 [!0&!1] 5 State: 3 [!0&1] 0 [0] 1 [!0&!1] 5 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
