"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G(((p0) M (G((p0) U (p3)))) M (X(!(p2))))","ltl2tgba_det","ok",0,0.0111579,4,11,20,2,2,0,0,0,"HOA: v1 name: ""G((p0 M G(p0 U p3)) M X!p2)"" States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1] 1 [0 | 1] 2 State: 1 [!0&!1&!2] 1 [0&!2 | 1&!2] 2 State: 2 [!0&!1&!2] 1 {0} [!0&1&!2] 2 [0&1&!2] 2 {1} [0&!1&!2] 3 State: 3 [!0&!1&!2] 1 {0} [1&!2] 2 {1} [0&!1&!2] 3 --END--"
"(G(p3)) U (X((p1) & ((F(!(p0))) U (!(p1)))))","ltl2tgba_det","ok",0,0.00966224,12,30,70,1,10,0,0,0,"HOA: v1 name: ""Gp3 U X(p1 & (F!p0 U !p1))"" States: 12 Start: 1 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 3 [0] 4 State: 2 [0&!1] 2 [0&1&!2] 5 [0&1&2] 6 State: 3 [1&!2] 8 [1&2] 10 State: 4 [0&!1] 2 [1&!2] 8 [1&2] 10 State: 5 [0&1&!2] 5 [0&1&2] 6 [0&!1] 7 State: 6 [0&1&!2] 5 [0&1&2] 6 [0&!1&!2] 7 [0&!1&2] 11 State: 7 {0} [0] 7 State: 8 [!1] 0 [1&!2] 8 [1&2] 10 State: 9 [!2] 0 [2] 9 State: 10 [!1&!2] 0 [1&!2] 8 [!1&2] 9 [1&2] 10 State: 11 [0&!2] 7 [0&2] 11 --END--"
"X((X(!(p3))) | ((!(p0)) R ((p0) | (!(p2)))))","ltl2tgba_det","ok",0,0.00870755,6,10,41,1,6,0,0,0,"HOA: v1 name: ""X(X!p3 | (!p0 R (p0 | !p2)))"" States: 6 Start: 4 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!2] 5 State: 1 [0&2] 2 [!0&!1 | !2] 5 State: 2 {0} [0] 2 [!0&!1] 5 State: 3 [!0&1] 0 [0] 1 [!0&!1] 5 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
"X(F((!(p3)) W (F(!(p2)))))","ltl2tgba_det","ok",0,0.00964129,5,11,20,1,5,0,0,1,"HOA: v1 name: ""XF(!p3 W F!p2)"" States: 5 Start: 0 AP: 2 ""p3"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [0&1] 1 {0} [!1] 2 [!0&1] 3 State: 2 [t] 2 State: 3 [!1] 2 [!0&1] 3 [0&1] 4 State: 4 [!1] 2 [!0&1] 4 [0&1] 4 {0} --END--"
"((p1) | (G(!(p0)))) W (X(p1))","ltl2tgba_det","ok",0,0.00850286,6,11,19,1,6,0,0,0,"HOA: v1 name: ""(p1 | G!p0) W Xp1"" States: 6 Start: 3 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0] 2 State: 1 [0] 2 [!0&!1] 5 State: 2 {0} [t] 2 State: 3 [!0&1] 0 [!0&!1] 1 [0] 4 State: 4 [!0&1] 0 [!0&!1] 1 [0] 2 State: 5 {0} [!1] 5 --END--"
"(F(p0)) xor ((p1) & (X((p1) W (p2))))","ltl2tgba_det","ok",0,0.00895367,6,15,38,1,6,0,0,0,"HOA: v1 name: ""Fp0 xor (p1 & X(p1 W p2))"" States: 6 Start: 1 AP: 3 ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [0&!1] 0 [!0&1] 2 [!0&!1] 4 [0&1] 5 State: 2 {0} [0&!1&!2] 0 [!0&1&!2] 2 [!0&2] 3 [!0&!1&!2] 4 [0&1&!2] 5 State: 3 {0} [!0] 3 State: 4 [0] 0 [!0] 4 State: 5 [!1&!2] 0 [1&!2] 5 --END--"
"(!(p1)) W (X(F(!(p0))))","ltl2tgba_det","ok",0,0.00837374,4,8,16,1,4,0,0,1,"HOA: v1 name: ""!p1 W XF!p0"" States: 4 Start: 2 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 [1] 0 [!1] 1 State: 1 {0} [t] 1 State: 2 [0] 0 [!0] 3 State: 3 {0} [0&1] 0 [!1] 1 [!0&1] 3 --END--"
"(!(p0)) | (X(p2))","ltl2tgba_det","ok",0,0.00818962,3,4,10,1,3,0,0,0,"HOA: v1 name: ""!p0 | Xp2"" States: 3 Start: 2 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [1] 1 State: 1 {0} [t] 1 State: 2 [0] 0 [!0] 1 --END--"
"((p0) <-> (F(p1))) & ((p2) | (F(p0)))","ltl2tgba_det","ok",0,0.00869854,5,10,30,1,5,0,0,0,"HOA: v1 name: ""(p0 <-> Fp1) & (p2 | Fp0)"" States: 5 Start: 3 AP: 3 ""p2"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!2] 1 State: 2 [2] 0 [!2] 2 State: 3 [1&2] 0 [0&!1&!2] 1 [1&!2] 2 [!0&!1&!2] 4 State: 4 [1&!2] 1 [!1&!2] 4 --END--"
"(G(p0)) | (G(!(p0)))","ltl2tgba_det","ok",0,0.0087102,3,4,4,1,3,0,0,0,"HOA: v1 name: ""Gp0 | G!p0"" States: 3 Start: 0 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 [0] 1 [!0] 2 State: 1 {0} [0] 1 State: 2 {0} [!0] 2 --END--"
"(F(p3)) | (G(!(p0)))","ltl2tgba_det","ok",0,0.0106649,3,6,12,1,3,0,0,1,"HOA: v1 name: ""Fp3 | G!p0"" States: 3 Start: 2 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0] 1 State: 1 {0} [t] 1 State: 2 {0} [!0&1] 0 [0] 1 [!0&!1] 2 --END--"
"(F(p2)) | (F(G(p1)))","ltl2tgba_det","ok",0,0.0156182,2,4,8,1,2,0,0,1,"HOA: v1 name: ""Fp2 | FGp1"" States: 2 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"((!(p3)) | ((!(p2)) & (X(!(p1))))) W (X(!(p0)))","ltl2tgba_det","ok",0,0.0130066,5,13,68,1,4,0,0,0,"HOA: v1 name: ""(!p3 | (!p2 & X!p1)) W X!p0"" States: 5 Start: 3 AP: 4 ""p3"" ""p2"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 [!2] 2 State: 1 {0} [0&1&2&!3] 0 [0&!1&2&!3] 1 [!2] 2 [!0&2&!3] 4 State: 2 {0} [t] 2 State: 3 [0&1] 0 [0&!1] 1 [!0] 4 State: 4 {0} [0&1&2] 0 [0&!1&2] 1 [!2] 2 [!0&2] 4 --END--"
"X((p1) | (X((p1) R (F(!(p1))))))","ltl2tgba_det","ok",0,0.00889515,5,8,10,1,5,0,0,1,"HOA: v1 name: ""X(p1 | X(p1 R F!p1))"" States: 5 Start: 3 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 [0] 0 [!0] 4 State: 1 {0} [0] 0 [!0] 1 State: 2 [!0] 1 [0] 4 State: 3 [t] 2 State: 4 {0} [t] 4 --END--"
"(p0) | (X((!(p0)) & (G(p3))))","ltl2tgba_det","ok",0,0.0106781,4,5,11,1,4,0,0,0,"HOA: v1 name: ""p0 | X(!p0 & Gp3)"" States: 4 Start: 3 AP: 2 ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [!0&1] 0 State: 2 {0} [t] 2 State: 3 [!0] 1 [0] 2 --END--"
"(p3) & (F(p1))","ltl2tgba_det","ok",0,0.0108555,3,5,10,1,3,0,0,0,"HOA: v1 name: ""p3 & Fp1"" States: 3 Start: 2 AP: 2 ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [0&1] 0 [0&!1] 1 --END--"
"(G(p2)) R ((p0) | (F(!(p1))))","ltl2tgba_det","ok",0,0.0124864,4,14,32,1,1,0,0,1,"HOA: v1 name: ""Gp2 R (p0 | F!p1)"" States: 4 Start: 0 AP: 3 ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!2 | !1&!2] 0 {0} [0&2 | !1&2] 1 {0} [!0&1] 2 State: 1 [0&!2 | !1&!2] 0 {0} [0&2 | !1&2] 1 {0} [!0&1&!2] 2 [!0&1&2] 3 State: 2 [!1&!2] 0 {0} [!1&2] 1 {0} [1] 2 State: 3 [!1&!2] 0 {0} [!1&2] 1 {0} [1&!2] 2 [1&2] 3 {0} --END--"
"(G((p0) & (p2))) | (((p1) | (G(p0))) R (!(p3)))","ltl2tgba_det","ok",0,0.0151222,6,14,58,1,5,0,0,0,"HOA: v1 name: ""G(p0 & p2) | ((p1 | Gp0) R !p3)"" States: 6 Start: 3 AP: 4 ""p0"" ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [2&!3] 0 [!0&!2&!3] 1 [0&!2&!3] 5 State: 2 {0} [0&1] 2 State: 3 [2&!3] 0 [!0&!2&!3] 1 [0&1&3] 2 [0&!2&!3] 5 State: 4 {0} [0] 4 State: 5 {0} [2&!3] 0 [!0&!2&!3] 1 [0&3] 4 [0&!2&!3] 5 --END--"
"(!(p3)) R (X(!(p0)))","ltl2tgba_det","ok",0,0.0137784,4,6,12,1,4,0,0,0,"HOA: v1 name: ""!p3 R X!p0"" States: 4 Start: 0 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0] 2 [!0] 3 State: 1 {0} [t] 1 State: 2 {0} [0&!1] 2 [!0&!1] 3 State: 3 [!1] 1 --END--"
"G(((!(p2)) & (X((!(p2)) W (!(p0))))) M (F(!(p3))))","ltl2tgba_det","ok",0,0.0177259,5,20,40,3,1,0,0,1,"HOA: v1 name: ""G((!p2 & X(!p2 W !p0)) M F!p3)"" States: 5 Start: 0 AP: 3 ""p3"" ""p2"" ""p0"" acc-name: parity min even 3 Acceptance: 3 Inf(0) | (Fin(1) & Inf(2)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [1] 0 [!0&!1] 1 [0&!1] 2 State: 1 [!0&!2 | 1&!2] 0 {0} [1&2] 0 {1} [!0&!1&2] 1 {2} [0&!1&!2] 2 {0} [0&!1&2] 3 State: 2 [1&2] 0 [!0&!2] 0 {0} [!0&!1&2] 1 [0&!1&2] 2 [0&!2] 4 State: 3 [!0&!2] 0 {0} [1&2] 0 {1} [!0&!1&2] 1 {2} [0&!1&2] 3 [0&!2] 4 State: 4 [!0] 0 {0} [0] 4 --END--"
"(G((p3) & (((p3) & (F(p0))) R (p2)))) R (F(!(p1)))","ltl2tgba_det","ok",0,0.0172416,2,6,16,1,1,0,0,1,"HOA: v1 name: ""G(p3 & ((p3 & Fp0) R p2)) R F!p1"" States: 2 Start: 0 AP: 3 ""p1"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 0 [!0&!1 | !0&!2] 0 {0} [!0&1&2] 1 {0} State: 1 [0&!1 | 0&!2] 0 [!0&!1 | !0&!2] 0 {0} [1&2] 1 {0} --END--"
"(p1) M ((p2) R (p3))","ltl2tgba_det","ok",0,0.0116303,3,6,16,1,3,0,0,0,"HOA: v1 name: ""p1 M (p2 R p3)"" States: 3 Start: 0 AP: 3 ""p3"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 [0&!2] 0 [0&1&2] 1 [0&!1&2] 2 State: 1 {0} [t] 1 State: 2 {0} [0&1] 1 [0&!1] 2 --END--"
"((p2) & (X(p3))) <-> ((p1) & (F(p3)))","ltl2tgba_det","ok",0,0.0106318,6,11,35,1,6,0,0,0,"HOA: v1 name: ""(p2 & Xp3) <-> (p1 & Fp3)"" States: 6 Start: 1 AP: 3 ""p1"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [2] 2 State: 1 [0&1&2] 0 [!0&!1] 2 [0&1&!2] 3 [0&!1&!2] 4 [!0&1] 5 State: 2 {0} [t] 2 State: 3 [2] 2 [!2] 4 State: 4 {0} [!2] 4 State: 5 [!2] 2 --END--"
"(G(F(p1))) U ((G(p2)) M (p0))","ltl2tgba_det","ok",0,0.0135703,5,14,40,2,3,0,0,1,"HOA: v1 name: ""GFp1 U (Gp2 M p0)"" States: 5 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [1&!2] 0 [!1] 1 [1&2] 2 State: 1 [!1 | !2] 1 [1&2] 3 State: 2 [1&!2] 0 {0} [!1&!2] 1 [1&2] 2 {1} [!1&2] 4 State: 3 [!2] 1 {0} [!0&2] 3 [0&2] 3 {1} State: 4 [!2] 1 [2] 4 {1} --END--"
"((p2) & (X(p1))) <-> ((((p1) & (!(p3))) | ((!(p1)) & (p3))) M (p0))","ltl2tgba_det","ok",0,0.0113727,7,15,76,1,7,0,0,0,"HOA: v1 name: ""(p2 & Xp1) <-> (((p1 & !p3) | (!p1 & p3)) M p0)"" States: 7 Start: 4 AP: 4 ""p2"" ""p1"" ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!3] 0 [!1&!2&3 | 1&2&3] 1 State: 2 [!1] 0 State: 3 [1] 0 State: 4 [!0&!3] 0 [!0&!1&!2&3 | !0&1&2&3] 1 [0&!3] 2 [0&!1&2&3 | 0&1&!2&3] 3 [0&!1&!2&3 | 0&1&2&3] 5 State: 5 [!1&!3 | 1&!2&3] 0 [!1&!2&3] 1 [1&2&3] 6 State: 6 [!1&2&3 | 1&!2&3] 0 [!1&!2&3 | 1&2&3] 6 --END--"
"(!(p1)) | (F(p0))","ltl2tgba_det","ok",0,0.0100595,3,5,12,1,3,0,0,1,"HOA: v1 name: ""!p1 | Fp0"" States: 3 Start: 2 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [!0 | 1] 0 [0&!1] 1 --END--"
"(p1) & (F((!(p1)) & (!(p3))))","ltl2tgba_det","ok",0,0.0116958,3,4,10,1,3,0,0,0,"HOA: v1 name: ""p1 & F(!p1 & !p3)"" States: 3 Start: 1 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 2 State: 2 [!0&!1] 0 [0 | 1] 2 --END--"
"(p2) | (G(p0))","ltl2tgba_det","ok",0,0.0123636,3,4,9,1,3,0,0,0,"HOA: v1 name: ""p2 | Gp0"" States: 3 Start: 2 AP: 2 ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 1 State: 2 [0] 0 [!0&1] 1 --END--"
"(G(p3)) xor ((G(F(p0))) & (X(X(p0))))","ltl2tgba_det","ok",0,0.020098,9,18,31,2,8,0,0,0,"HOA: v1 name: ""Gp3 xor (GFp0 & XXp0)"" States: 9 Start: 0 AP: 2 ""p3"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 3 State: 2 [!0] 3 [0] 4 State: 3 [1] 5 State: 4 [!0&1] 5 [0&!1] 6 [0&1] 7 State: 5 [!1] 5 [1] 5 {1} State: 6 [0] 6 {1} State: 7 [!0] 5 [0&1] 7 [0&!1] 8 State: 8 [!0] 5 [0&1] 7 {0} [0&!1] 8 {1} --END--"
"(p3) & (G((!(p0)) & ((p3) W ((!(p2)) M (!(p1))))))","ltl2tgba_det","ok",0,0.016925,3,5,14,1,2,0,0,0,"HOA: v1 name: ""p3 & G(!p0 & (p3 W (!p2 M !p1)))"" States: 3 Start: 0 AP: 4 ""p3"" ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0&!1] 1 State: 1 [0&!1 | !1&!2&!3] 1 {0} [!0&!1&!2&3] 2 State: 2 [!1&!2&!3] 1 {0} [!1&!2&3] 2 --END--"
"((p1) & (G(!(p3)))) R (F(!(p3)))","ltl2tgba_det","ok",0,0.016089,1,2,2,1,1,0,0,1,"HOA: v1 name: ""(p1 & G!p3) R F!p3"" States: 1 Start: 0 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 0 [!0] 0 {0} --END--"
"(G(p2)) M (((p0) & (!(p2))) | ((!(p0)) & (p2)))","ltl2tgba_det","ok",0,0.0190131,3,6,7,1,2,0,0,0,"HOA: v1 name: ""Gp2 M ((p0 & !p2) | (!p0 & p2))"" States: 3 Start: 0 AP: 2 ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 {0} [0&!1] 1 State: 1 [!0&1] 0 {0} [0&!1] 1 [0&1] 2 State: 2 [0] 2 --END--"
"G((!(p1)) & ((p0) U (p2)))","ltl2tgba_det","ok",0,0.0182606,1,2,3,1,1,0,0,0,"HOA: v1 name: ""G(!p1 & (p0 U p2))"" States: 1 Start: 0 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&1&!2] 0 [!0&2] 0 {0} --END--"
"F((G(p2)) | (G(F(p0))))","ltl2tgba_det","ok",0,0.0190862,1,3,4,2,1,0,0,1,"HOA: v1 name: ""F(Gp2 | GFp0)"" States: 1 Start: 0 AP: 2 ""p0"" ""p2"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [0] 0 {0} [!0&!1] 0 {1} --END--"
"(G(p2)) | (X(p0))","ltl2tgba_det","ok",0,0.0177641,5,7,15,1,5,0,0,0,"HOA: v1 name: ""Gp2 | Xp0"" States: 5 Start: 4 AP: 2 ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [0] 0 State: 1 [1] 3 State: 2 [0&!1] 0 [1] 3 State: 3 {0} [t] 3 State: 4 [!0] 1 [0] 2 --END--"
"(F(p2)) & (X(!(p0)))","ltl2tgba_det","ok",0,0.017821,5,8,16,1,5,0,0,0,"HOA: v1 name: ""Fp2 & X!p0"" States: 5 Start: 2 AP: 2 ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!1] 0 State: 2 [0] 1 [!0] 3 State: 3 [0&!1] 0 [!0&!1] 4 State: 4 [0] 0 [!0] 4 --END--"
"(p2) | (((p2) & (p3)) xor ((p0) R ((((p3) & (G(p0))) | ((!(p3)) & (F(!(p0))))) U (X(p1)))))","ltl2tgba_det","ok",0,0.030216,15,48,184,1,11,0,0,0,"HOA: v1 name: ""p2 | ((p2 & p3) xor (p0 R (((p3 & Gp0) | (!p3 & F!p0)) U Xp1)))"" States: 15 Start: 0 AP: 4 ""p2"" ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1&2] 1 [!0&1&!2] 2 [!0&1&2] 3 [0] 4 [!0&!1&!2] 12 State: 1 [3] 4 [!1&!2&!3] 6 [!1&2&!3] 7 [1&!2&!3] 8 [1&2&!3] 9 State: 2 [!1&2&3] 1 [1&!2&3] 2 {0} [1&2&3] 3 [!1&!2&3] 5 State: 3 [3] 4 [!1&2&!3] 10 [1&2&!3] 11 State: 4 [t] 4 {0} State: 5 [!1&2] 1 [1&!2] 2 {0} [1&2] 3 [!1&!2&!3] 5 [!1&!2&3] 12 {0} State: 6 [!1&2&!3] 1 [1&2&!3] 3 [3] 4 [!1&!2&!3] 6 [1&!2&!3] 8 State: 7 [!2&3] 4 [!1&!2&!3] 6 [!1&2&!3] 7 [1&!2&!3] 8 [1&2&!3] 9 [2&3] 13 State: 8 [3] 4 State: 9 [!2&3] 4 [2&3] 13 State: 10 [2&3] 14 State: 11 [!1&2&!3] 10 [1&2&!3] 11 [2&3] 14 State: 12 [!1&2] 1 [1&!2] 2 {0} [1&2] 3 [!1&!2] 5 State: 13 [!2] 4 [2] 13 State: 14 [2] 14 {0} --END--"
"(p2) <-> (p3)","ltl2tgba_det","ok",0,0.0173651,2,2,6,1,2,0,0,0,"HOA: v1 name: ""p2 <-> p3"" States: 2 Start: 1 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1 | 0&1] 0 --END--"
"X(X((!(p3)) W (X(!(p1)))))","ltl2tgba_det","ok",0,0.017865,6,9,22,1,6,0,0,0,"HOA: v1 name: ""XX(!p3 W X!p1)"" States: 6 Start: 4 AP: 2 ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 5 State: 1 [0] 0 [!0] 2 State: 2 {0} [0&1] 0 [!0&1] 2 [!1] 5 State: 3 [t] 1 State: 4 [t] 3 State: 5 {0} [t] 5 --END--"
"(p1) M (((G(p3)) | (F(G(!(p1))))) M ((F(!(p0))) & (F(p0))))","ltl2tgba_det","ok",0,0.0272334,12,59,96,1,4,0,0,1,"HOA: v1 name: ""p1 M ((Gp3 | FG!p1) M (F!p0 & Fp0))"" States: 12 Start: 0 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!2] 0 {0} [!0&!1&2] 1 [!0&1&2] 2 [0&!1&2] 3 [0&1&2] 4 State: 1 [!0&!1] 1 {0} [!0&1] 2 {0} [0&!1] 5 [0&1&!2] 6 [0&1&2] 7 State: 2 [!0&!1] 1 {0} [!0&1] 2 {0} [0&!1] 5 [0&1&!2] 8 [0&1&2] 9 State: 3 [0&!1] 3 {0} [0&1] 4 {0} [!0&!1] 5 [!0&1&!2] 10 [!0&1&2] 11 State: 4 [0&!1] 3 {0} [0&1] 4 {0} [!0&!1] 5 [!0&1&!2] 8 [!0&1&2] 9 State: 5 [!1&!2] 5 [!1&2] 5 {0} [0&1&!2] 6 [0&1&2] 7 {0} [!0&1&!2] 10 [!0&1&2] 11 {0} State: 6 [!1&!2] 5 [!1&2] 5 {0} [0&1&!2] 6 [0&1&2] 7 {0} [!0&1&!2] 8 [!0&1&2] 9 {0} State: 7 [!1&!2] 5 [!1&2] 5 {0} [0&1&!2] 6 [0&1&2] 7 {0} [!0&1] 9 State: 8 [!1&!2] 5 [!1&2] 5 {0} [1&!2] 8 [1&2] 9 {0} State: 9 [!1] 5 {0} [1] 9 State: 10 [!1&!2] 5 [!1&2] 5 {0} [0&1&!2] 8 [0&1&2] 9 {0} [!0&1&!2] 10 [!0&1&2] 11 {0} State: 11 [!1&!2] 5 [!1&2] 5 {0} [0&1] 9 [!0&1&!2] 10 [!0&1&2] 11 {0} --END--"
"(((!(p1)) & (!(p3))) U (!(p2))) | (X((p3) & (G(p0))))","ltl2tgba_det","ok",0,0.0193979,6,11,66,1,6,0,0,0,"HOA: v1 name: ""((!p1 & !p3) U !p2) | X(p3 & Gp0)"" States: 6 Start: 4 AP: 4 ""p1"" ""p3"" ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [3] 1 State: 2 [1&3] 1 State: 3 [!2] 0 [!0&!1&2] 3 State: 4 [!2] 0 [0&2 | 1&2] 2 [!0&!1&2] 5 State: 5 [!2] 0 [1&2&3] 1 [!0&!1&2] 3 --END--"
